,0
2239,27476.734762000044
2240,28579.32269900002
2241,29775.181980999987
2242,30810.09392599998
2243,31877.84138400002
2244,32742.43183100003
2245,33322.17941199999
2246,33802.82918100004
2247,34042.5037430001
2248,33615.48103700002
2249,32561.78561200002
2250,31692.450008999986
2251,31987.531892999985
2252,30315.147784000037
2253,27233.27026199999
2254,23728.383592000035
2255,21200.949382000013
2256,19636.09231199997
2257,18745.221567000015
2258,18335.416188000003
2259,18555.382731999962
2260,20296.708755000007
2261,23955.287664000032
2262,25462.566468999998
2263,25050.586939999994
2264,25686.272201999956
2265,26556.79762200002
2266,27348.469615999995
2267,28107.781122
2268,29231.418015000017
2269,30490.84762099998
2270,31822.04907999999
2271,33062.31423200006
2272,33271.753141
2273,32437.865678000016
2274,31248.817202
2275,31722.20845600005
2276,30177.221356999944
2277,26990.106250000063
2278,23367.25421000008
2279,20803.774798999977
2280,19221.69965600001
2281,18233.288717000018
2282,17768.847474999995
2283,18010.64238900003
2284,19727.365021999976
2285,23315.58939899999
2286,24476.79113499994
2287,24688.94750399996
2288,25680.02419599999
2289,27111.125254000013
2290,28501.348838999977
2291,29954.85363300002
2292,31754.968853000013
2293,33396.84460600004
2294,34779.83066500002
2295,35753.380474999925
2296,35817.990618000025
2297,34466.87602199999
2298,32578.069536000003
2299,32501.714667000037
2300,30744.75198500006
2301,27939.70091400003
2302,24567.315775000054
2303,21443.809830000006
2304,19664.177276000017
2305,18541.985702000005
2306,17872.490776999985
2307,17648.603193000003
2308,18451.168245000015
2309,20256.19412399998
2310,21028.471126000033
2311,22319.077007999964
2312,24277.336711000033
2313,26042.378404000046
2314,27429.499164
2315,28735.587683999962
2316,30120.64691499999
2317,31526.13872799999
2318,32788.536481999996
2319,33508.354127999926
2320,33339.84553599996
2321,32073.799837999948
2322,30373.676364000057
2323,30494.22512799994
2324,29081.432856999934
2325,26874.351484999985
2326,24020.12062600004
2327,21345.680144000027
2328,19682.029700000014
2329,18555.218274999977
2330,17795.42731800001
2331,17592.406323999996
2332,17796.883881000016
2333,18615.406087999996
2334,18951.620826999962
2335,20688.411746000005
2336,23183.206099000032
2337,25250.76968599997
2338,26869.23174700004
2339,28330.018134999955
2340,29728.89677500001
2341,31140.37760799996
2342,32219.91041900003
2343,32814.85740199994
2344,32794.66649900004
2345,31751.723652999986
2346,30392.280982000004
2347,30549.316349999986
2348,29216.028925999984
2349,26866.970022000016
2350,23971.472390999974
2351,21471.613822999992
2352,19498.590136000013
2353,18203.479394999995
2354,17303.103237000025
2355,16851.075157
2356,16907.669963
2357,17484.485072000018
2358,17884.510383999994
2359,19573.877605000016
2360,21687.946109000033
2361,23291.54402000001
2362,24705.43673599996
2363,25893.501560000026
2364,26725.149109999933
2365,27144.714759000017
2366,27295.770459000007
2367,27271.537111000034
2368,27191.90728199998
2369,26749.919499999996
2370,26456.13181900004
2371,27551.252289000004
2372,26783.302204000007
2373,24432.943660999954
2374,21496.10830500001
2375,19214.627921999992
2376,17814.49928799999
2377,16987.827241000006
2378,16671.469293000016
2379,17078.77175700001
2380,18677.053462000025
2381,21672.468259000045
2382,22885.292304000002
2383,23840.876318000017
2384,25335.474492000023
2385,26999.052729000032
2386,28371.356977999923
2387,29539.899650000058
2388,30823.223933999994
2389,31800.697891000054
2390,32705.213171000025
2391,33471.59555400002
2392,33219.99332300002
2393,32240.37911999999
2394,31245.72608399998
2395,31995.155628
2396,30411.960233000013
2397,26923.971855000003
2398,23248.506766999984
2399,20522.13726400002
2400,18847.716732999994
2401,18013.82875400001
2402,17611.094623999998
2403,17826.36810600001
2404,19496.157729000028
2405,22925.85630100003
2406,24034.64892500003
2407,24411.37802100002
2408,25827.048322999966
2409,27541.108985000064
2410,29179.748715
2411,30814.839731000007
2412,32733.331402999996
2413,34416.563166000036
2414,35856.212149000006
2415,36731.38796300003
2416,36383.702550999966
2417,35012.464210000006
2418,33506.3241069999
2419,33776.15436699998
2420,32004.563987
2421,28406.382411999955
2422,24466.33982999999
2423,21588.00143400005
2424,19933.097685000015
2425,18776.09417799997
2426,18230.13738700001
2427,18324.294177000025
2428,19922.502809000063
2429,23414.312802000044
2430,24409.792136999997
2431,24818.947955000054
2432,26388.492371999964
2433,28295.835061999976
2434,30041.603246999963
2435,31744.18827500003
2436,33613.45826899998
2437,35038.42892000006
2438,36135.196733999976
2439,36600.72199300002
2440,36248.33003000002
2441,34887.83378800002
2442,33206.039181999964
2443,33493.51433999999
2444,31802.04496599998
2445,28301.361872999965
2446,24503.67276499999
2447,21768.883409000002
2448,20095.44286099998
2449,19111.46439400001
2450,18706.828896000006
2451,19118.615555000026
2452,20851.680847000025
2453,24419.346970000035
2454,25879.744445999997
2455,25819.326512
2456,26643.45308399998
2457,27929.548245999962
2458,29179.640482999923
2459,30271.33714099998
2460,31481.252124000035
2461,32436.222315999956
2462,33288.750312
2463,33828.32841099999
2464,33560.427952999955
2465,32596.55163499998
2466,31637.207959999978
2467,32615.770176999977
2468,31449.679490000053
2469,28516.211915000044
2470,25104.379468000043
2471,22476.616534999994
2472,20599.14834000005
2473,19524.259105999983
2474,18871.68730600002
2475,19038.978789000037
2476,20718.25254599998
2477,24149.82344700006
2478,25533.23707199996
2479,25980.278947999992
2480,27352.860324999965
2481,28719.76707399998
2482,29763.666967999998
2483,30776.034704000027
2484,32009.832310000034
2485,33000.910094000064
2486,33612.10679599998
2487,33959.78384799999
2488,33556.85465699998
2489,32517.40930300003
2490,31507.903549000017
2491,32123.16312099994
2492,31226.634146000004
2493,29125.844897000017
2494,26536.104713000022
2495,24259.712657999997
2496,22589.526676000052
2497,21523.53821399998
2498,20864.604556000028
2499,20652.155698000046
2500,21096.85835400006
2501,22224.779301000024
2502,23182.819943000075
2503,24780.990213000034
2504,26830.497054999993
2505,28665.31571500004
2506,30080.429920000017
2507,30936.389952000005
2508,31417.06466899997
2509,31641.56323099998
2510,31525.03171800002
2511,31342.84656099994
2512,30940.801718000002
2513,30338.90166500004
2514,30146.202997000044
2515,30981.437260999985
2516,30287.316155999993
2517,28686.064766999996
2518,26543.883552999912
2519,24166.147912000008
2520,22672.83370100001
2521,21609.996957000018
2522,20665.265087000043
2523,20181.981982999976
2524,20293.898946000052
2525,20844.72553000007
2526,21030.606664
2527,22438.762627999917
2528,24156.345869000077
2529,25767.45996799998
2530,26959.121915999982
2531,27456.715996999963
2532,27765.982296000002
2533,27983.245497000033
2534,28086.13283999999
2535,28333.13572299995
2536,28665.896614000027
2537,28490.886000999948
2538,28139.35497299993
2539,28941.385408000024
2540,28037.16223400001
2541,25529.222228999977
2542,22261.999370999976
2543,19831.389712000026
2544,18301.49455899999
2545,17429.694806999978
2546,16991.961691999983
2547,17271.42944400001
2548,18925.01985000002
2549,22315.818865999987
2550,23628.161809000027
2551,23794.678224000003
2552,24646.494038000033
2553,25262.796732000024
2554,25705.239233000015
2555,26034.21874000002
2556,26353.603266000035
2557,26504.672638999975
2558,26487.080329000033
2559,26609.55986200003
2560,26630.579307999986
2561,26372.711759999933
2562,26161.888066999934
2563,27390.58355000004
2564,26450.89290499997
2565,23687.832489000008
2566,20546.735687999957
2567,18429.194761000035
2568,17165.514669999982
2569,16405.523703
2570,16147.643889999998
2571,16509.57392899999
2572,18366.515415000016
2573,21985.221602000034
2574,22881.04371499995
2575,23187.783942000016
2576,24123.27595800002
2577,25339.525595000014
2578,26418.32187700001
2579,27416.764831999928
2580,28858.181261000027
2581,30113.889507000065
2582,31436.640817000043
2583,32428.280127999977
2584,32559.946806999993
2585,31626.22882399997
2586,30251.668433999977
2587,30526.94478199997
2588,29027.413009000098
2589,25767.54531300001
2590,22226.57664100003
2591,19587.770775999983
2592,18116.563816
2593,17232.213271999994
2594,16830.838829999986
2595,17126.352184000018
2596,18730.138249999945
2597,22189.329977
2598,23176.00019499997
2599,23625.125037999984
2600,24625.875271000004
2601,25802.252860000037
2602,26808.611611000015
2603,27834.35935200002
2604,29198.213871000073
2605,30515.846396000015
2606,31856.06803400001
2607,33091.35920199995
2608,33435.54092800002
2609,32692.734082000017
2610,31079.589026999995
2611,31107.148489
2612,29545.587258999964
2613,26047.078187
2614,22369.074839000044
2615,19800.626019000003
2616,18250.93152599998
2617,17303.41298100001
2618,16833.27927899998
2619,17077.433474000027
2620,18682.898957999976
2621,22047.91066799996
2622,23026.744468999983
2623,23599.181874999995
2624,24805.92221999997
2625,26239.198150999997
2626,27360.738360999996
2627,28444.829964999983
2628,29962.446903999997
2629,31478.140548999974
2630,32900.887003
2631,34047.521149
2632,34138.451628999996
2633,33004.24452399997
2634,31433.927278000032
2635,31822.358327999995
2636,30471.415455999988
2637,27260.407955000017
2638,23698.038303999987
2639,20930.35004700002
2640,19345.123312999996
2641,18392.118219999997
2642,17876.466571000004
2643,18062.079479
2644,19759.31730599999
2645,22991.79143499994
2646,24158.502239000023
2647,24828.623500000023
2648,25964.116936000028
2649,27201.42146099999
2650,27976.935176999985
2651,28026.505820999962
2652,28048.57574100003
2653,27801.732902999953
2654,27456.075344000034
2655,27129.607017000075
2656,26637.41011800002
2657,25636.359681000024
2658,24813.43064399997
2659,25535.500362000035
2660,24909.457910000026
2661,22942.518308000035
2662,20512.87951900001
2663,18436.108518000015
2664,17186.044319000008
2665,16339.003198999979
2666,15891.103533
2667,15849.43338299998
2668,16368.790423999972
2669,17412.44905400002
2670,18159.687032000016
2671,19658.733741999997
2672,21055.667628000017
2673,21988.839691000023
2674,22368.447854000027
2675,22610.233289000025
2676,22821.665513000014
2677,23254.498813000035
2678,23882.04606899998
2679,24649.28080600004
2680,25223.691911000038
2681,25171.70237999998
2682,24511.31108799995
2683,24971.50094900003
2684,24239.27915399999
2685,22363.92902900002
2686,20096.329184000002
2687,17973.586491999995
2688,16589.039405000003
2689,15724.22566200001
2690,15289.767261999988
2691,15044.058023999985
2692,15238.357588000015
2693,15691.206666000018
2694,16013.541528999986
2695,17732.926168000035
2696,19560.063473000002
2697,21023.180768000057
2698,22335.351595999986
2699,23716.84479099999
2700,25205.1864
2701,26765.206167999924
2702,28267.76511099997
2703,29726.52827699997
2704,30494.088319000002
2705,30281.161159999996
2706,29310.824404000035
2707,29477.00827899992
2708,28376.853015000015
2709,25420.32129000003
2710,21839.81631099998
2711,19180.220074999983
2712,17426.274754000013
2713,16538.838046000034
2714,16041.807899999983
2715,16331.320048000036
2716,18019.01116399998
2717,21402.62138200002
2718,22286.74347499998
2719,22857.286642000014
2720,23926.506344999994
2721,24967.137483999963
2722,25853.65869499999
2723,26574.065685000016
2724,27494.936445000007
2725,28353.54071099998
2726,29362.32335099999
2727,30334.021615000063
2728,30721.59888900003
2729,30163.34048099997
2730,29060.58872099995
2731,29426.16162400006
2732,28039.928553999984
2733,24650.06334899999
2734,21128.833367000014
2735,18792.015127999977
2736,17438.656184999985
2737,16649.410548
2738,16362.474009999989
2739,16701.87979200002
2740,18444.95603800001
2741,21837.530802000038
2742,22667.053972999995
2743,23206.791765999988
2744,24402.282229999953
2745,25752.14190800002
2746,26982.43412599997
2747,28264.353541999983
2748,29868.963638
2749,31453.071417000014
2750,33358.172634
2751,35040.21455999992
2752,35484.956923
2753,34812.82674200005
2754,33316.55807300001
2755,33314.59436300003
2756,31883.43697699997
2757,28417.617168999954
2758,24545.004671999937
2759,21839.933504999986
2760,20258.193470000042
2761,19205.20181900001
2762,18753.415127000037
2763,18958.469354000023
2764,20678.276653
2765,23975.72973599995
2766,25008.474861999952
2767,25757.66290699999
2768,27101.52668100001
2769,29068.99759700003
2770,31025.425830000037
2771,33156.01332299998
2772,35525.58292299993
2773,37779.83312799995
2774,39763.83386100002
2775,41410.60800899997
2776,41690.08660599995
2777,40489.300440000006
2778,38389.454392000036
2779,38064.19311799999
2780,36292.02163499997
2781,32431.98124700001
2782,28212.937633000045
2783,25182.714571999975
2784,23157.547236000035
2785,21780.61386199997
2786,20975.801225000003
2787,20923.939907000036
2788,22402.970711999937
2789,25536.516774000018
2790,26405.14693300001
2791,27227.461853
2792,28970.130105000033
2793,31047.36054400004
2794,33164.064705000004
2795,35231.16144899995
2796,37478.04929499997
2797,39329.592664
2798,40791.53339100005
2799,41366.18383100003
2800,40876.99671700001
2801,39047.70949200001
2802,37220.28119599996
2803,37294.849609999976
2804,35648.62219899999
2805,32100.193011999967
2806,28154.552740000043
2807,25289.485342
2808,23294.37088900004
2809,21969.019186999984
2810,21122.654299000016
2811,20948.683757000013
2812,22321.42086599998
2813,25254.880319999997
2814,26074.759646000064
2815,27043.71073100005
2816,28550.332354000006
2817,30345.821824
2818,32077.833874000098
2819,33711.20927099991
2820,35577.22273699992
2821,37207.01896399997
2822,38589.33753800002
2823,39565.476573000036
2824,39207.278928
2825,37449.92675899998
2826,35264.36683499999
2827,34842.90664599998
2828,33482.458048
2829,30814.827867000036
2830,27817.988529000002
2831,25203.610671999988
2832,23127.93090399997
2833,21676.14582099999
2834,20856.275762999976
2835,20323.64723200001
2836,20478.217858000033
2837,21182.14388499996
2838,21805.18724900004
2839,24054.481793999963
2840,26597.28807600002
2841,29017.724387000024
2842,31235.47534899998
2843,32968.360542000024
2844,34462.46072399998
2845,35767.01317499998
2846,36732.69834000004
2847,37117.65652999994
2848,36535.15017000002
2849,34880.55719999999
2850,33134.12079199997
2851,33116.70960599994
2852,32054.95049799999
2853,29948.628251000024
2854,27295.488269999994
2855,24541.586669999997
2856,22675.47366899997
2857,21277.903535000027
2858,20360.53633000004
2859,19825.762635999992
2860,19787.58449499999
2861,20111.48540000002
2862,20425.484570999986
2863,22471.167351000026
2864,24767.88294099999
2865,26859.56424400003
2866,28675.093906999995
2867,30485.492791999946
2868,31996.31308700006
2869,33289.71617
2870,34378.49754100003
2871,35125.557034999976
2872,35184.06683200001
2873,34354.52581499993
2874,33278.012527999985
2875,33795.89958599995
2876,32856.93617399997
2877,30182.182525999968
2878,26824.536899000035
2879,24310.81446499998
2880,22681.62152900004
2881,21640.952126999997
2882,21233.56810099994
2883,21494.26885799999
2884,23317.616236000045
2885,26660.61118200006
2886,27918.103771000002
2887,28741.31582599997
2888,30161.70165000003
2889,31847.354783000024
2890,33456.89015300002
2891,34989.297323000035
2892,36142.00676899997
2893,37227.55598299999
2894,38434.436074000034
2895,39245.21812699993
2896,39059.06122199995
2897,37827.51535600002
2898,36595.75768599999
2899,36905.575627999984
2900,35347.349488000036
2901,31972.118779000026
2902,27852.692741999985
2903,24769.92540800004
2904,22960.766352999963
2905,21739.395311999964
2906,21047.58559200004
2907,21177.172533999954
2908,22857.403046999993
2909,26350.776767000018
2910,27347.399569999987
2911,28046.329219999934
2912,29405.08629100002
2913,31203.31639799996
2914,33448.66596899996
2915,35183.95344000002
2916,36911.75059399996
2917,38221.493321000016
2918,39321.18932700003
2919,39941.53148599999
2920,39519.585973999994
2921,38508.69565799998
2922,37138.337962000005
2923,36985.57265900006
2924,35701.226886000026
2925,32171.44056600004
2926,27981.886051000016
2927,25253.20110299995
2928,23275.29415599996
2929,22121.240708000012
2930,21451.39724700003
2931,21524.67746599998
2932,23175.874201000013
2933,26354.586810000023
2934,27333.634354000016
2935,28216.979732999986
2936,30068.50296199997
2937,31920.728727999915
2938,33424.464180999974
2939,34907.301309999995
2940,36620.54945
2941,38272.069017000016
2942,39902.78846799997
2943,41355.66617900002
2944,41663.697919
2945,40803.03386699996
2946,39102.28708000001
2947,38731.37909699998
2948,37107.49188199999
2949,33296.58151599999
2950,29069.297325999985
2951,25978.87122800001
2952,23940.544070999968
2953,22366.091459000003
2954,21551.661405999977
2955,21575.749398999964
2956,23230.174399000003
2957,26439.899239000064
2958,27832.969119000045
2959,29104.943055000018
2960,31136.80344500002
2961,33485.65743600002
2962,35806.157104000005
2963,38288.901162000024
2964,40869.97718300008
2965,43082.73928799998
2966,44816.417239000046
2967,45936.110451000124
2968,45655.30124300001
2969,43817.17926500001
2970,41324.976663
2971,40778.506387999965
2972,38869.46083100005
2973,34916.019191000014
2974,30512.23696300001
2975,27205.674688
2976,25055.692656
2977,23543.700235999975
2978,22629.821082000002
2979,22528.967055999987
2980,24019.346957999995
2981,27105.945467999998
2982,28268.966675000054
2983,29517.798080000015
2984,31631.559266000026
2985,34166.63332900004
2986,36616.54253000003
2987,38969.04821199998
2988,41369.41744500002
2989,43578.20013600006
2990,45387.59472900005
2991,46524.688656
2992,46224.01558299994
2993,43830.06501900004
2994,41302.501554000046
2995,40117.44313100002
2996,37988.89379400002
2997,34360.12956199994
2998,30669.957225000013
2999,27376.503879999953
3000,25239.711069000004
3001,23721.437276000055
3002,22583.306896000046
3003,21949.64032
3004,22174.955079000014
3005,22876.49068099999
3006,23747.59794500003
3007,26165.899887000007
3008,29269.848248000024
3009,32350.837623999956
3010,35559.89951700005
3011,38169.427689000026
3012,40558.57522799998
3013,42589.224003999996
3014,43980.02877100002
3015,44556.108948
3016,44098.55743499996
3017,42467.03966700004
3018,40125.90143199999
3019,39183.47103300002
3020,37502.90999999999
3021,34426.61124800001
3022,31324.725842
3023,28378.367213000027
3024,26143.00496100005
3025,24289.78684899996
3026,23033.05567800002
3027,22156.656207999993
3028,22009.855341999988
3029,22220.736156000014
3030,22420.98688200004
3031,24160.931621000003
3032,26172.39377600001
3033,28268.99710699998
3034,30353.606764000033
3035,32658.827723000002
3036,34996.321688000025
3037,36871.331929999986
3038,38415.44425099997
3039,39695.64044900006
3040,40122.42649500001
3041,39043.95510300001
3042,37387.02466500001
3043,37003.168433999956
3044,35618.70882799994
3045,32369.350137999973
3046,28397.846823999942
3047,25239.267239999986
3048,23375.113474999984
3049,22164.091359000005
3050,21495.437479000015
3051,21651.143131999983
3052,23247.527394000004
3053,26320.15424900003
3054,27650.800419
3055,29263.86352200002
3056,31607.812057000076
3057,34254.956157000015
3058,36871.37877099996
3059,39306.98913400004
3060,42010.96935700005
3061,44007.86338200004
3062,45262.145561000085
3063,45545.09687999994
3064,44292.85561600005
3065,41832.17490399998
3066,39480.802845000064
3067,38318.590780000086
3068,35667.49381199999
3069,31587.513965000064
3070,27505.341310999975
3071,24318.04913899996
3072,22376.908113999976
3073,21218.162839999997
3074,20199.541402999974
3075,20267.069961000016
3076,21809.29487000002
3077,24837.449227000005
3078,25901.264228000022
3079,26570.667108999995
3080,27779.22149499999
3081,29126.184047000053
3082,30274.35826900004
3083,31033.25468399995
3084,31670.173205
3085,31868.239772999914
3086,31864.417315000028
3087,31293.97381700002
3088,30233.13828899998
3089,29093.703652999982
3090,28754.13962100001
3091,29649.54519899989
3092,28960.302770000046
3093,26323.678922000043
3094,23006.38095299997
3095,20655.884519
3096,19313.097332999983
3097,18433.417518999995
3098,18077.187627000043
3099,18392.855445000016
3100,20072.596608000036
3101,23226.43153600002
3102,24268.158463
3103,25034.638459999995
3104,26468.75301599998
3105,28214.998349000038
3106,29719.779670000047
3107,31222.40713700003
3108,32895.96616300008
3109,34352.38059500009
3110,35539.458045
3111,36512.359137999985
3112,36622.70164199999
3113,35583.937658
3114,33954.14260100003
3115,33618.32710300005
3116,32278.442138000006
3117,28921.27230399997
3118,24997.56789099997
3119,22004.99961
3120,20231.664399000038
3121,19004.832691999974
3122,18481.109916999972
3123,18599.575038000054
3124,20104.650337999992
3125,23176.540125999985
3126,24363.140196999986
3127,25601.425188000045
3128,27398.28648900005
3129,29023.00346899998
3130,30024.160625000077
3131,30807.43187899998
3132,31376.72122900004
3133,31470.23850400003
3134,31444.931119999987
3135,31593.328745999992
3136,31347.645701999973
3137,30528.691701000025
3138,30016.162423000016
3139,30799.96342099995
3140,30017.28653700005
3141,27452.55631899999
3142,24215.463771000017
3143,21869.639480999984
3144,20411.56294600007
3145,19194.983290000055
3146,18412.246499999994
3147,18439.687169999997
3148,19963.258720999977
3149,23109.023262999974
3150,24170.28697500001
3151,24856.790133999966
3152,26107.848762000045
3153,27611.53026300005
3154,28964.99786600005
3155,30037.08221700004
3156,31310.26375100008
3157,32313.544591000056
3158,33001.75756400004
3159,33387.48417499994
3160,33075.37383599994
3161,31678.63270399998
3162,30249.406849000028
3163,29941.505133000042
3164,28907.17357200002
3165,26766.45607600004
3166,23951.620630999998
3167,21580.990544000022
3168,20005.017775000022
3169,18908.15738300002
3170,18198.670447000004
3171,17989.426236000007
3172,18315.386380999997
3173,19157.067255000016
3174,19953.820838000007
3175,21835.553491000057
3176,23822.359604999998
3177,25463.774243000007
3178,26750.034337000026
3179,27684.264542000026
3180,28482.24562900002
3181,29070.507264000036
3182,29597.834820999997
3183,29939.490822000036
3184,29617.67893200004
3185,28903.106173000015
3186,27804.43056599996
3187,28033.39014799999
3188,27410.424666999992
3189,25617.740005000072
3190,23216.62606600004
3191,20752.620913999985
3192,19022.374967000025
3193,17866.60749600002
3194,17126.07690900001
3195,16734.65654300002
3196,16734.659871999997
3197,16818.083205999952
3198,17419.565426999987
3199,19659.883742000005
3200,21836.507628
3201,23698.279504999977
3202,25279.83398300002
3203,26803.844692000006
3204,28034.815418000006
3205,29136.853425999965
3206,30226.183246999935
3207,31055.29274499997
3208,31471.71503699998
3209,31050.982404999922
3210,29993.32436299992
3211,29928.180098999997
3212,29436.06452599998
3213,26745.014795999945
3214,23123.92033900004
3215,20379.863000999998
3216,18658.621089000044
3217,17684.808941000018
3218,17223.30926799999
3219,17491.40729099999
3220,19120.38522000001
3221,22020.822935000004
3222,23633.231401000034
3223,24965.743927000018
3224,26927.24350099996
3225,29111.45530699999
3226,30919.745075000006
3227,32563.90892899999
3228,34175.87840899998
3229,35345.177179999955
3230,36362.50155100011
3231,36868.20561799996
3232,36407.17053999998
3233,34992.741071000026
3234,33423.95598800003
3235,33328.13732600006
3236,31916.93584500002
3237,28338.571152999975
3238,24452.355762000007
3239,21582.358264000017
3240,19940.431247000008
3241,18839.33394200002
3242,18318.408463
3243,18466.34309299998
3244,20120.82097
3245,23276.012017000045
3246,24436.354480999995
3247,25091.89386399994
3248,26319.350721000053
3249,27791.18735500004
3250,28446.22423700004
3251,29217.622375999978
3252,30236.30543000003
3253,31123.90945000005
3254,31807.031264999976
3255,32610.67443500006
3256,32455.80733099999
3257,31776.999933999963
3258,30949.069213999996
3259,30967.954130999948
3260,30201.85484300001
3261,27144.17292100005
3262,23451.044391000003
3263,20717.812584999963
3264,19026.36821600001
3265,18029.77470100004
3266,17728.890950000023
3267,17942.392759999995
3268,19463.612708999994
3269,22429.606264000002
3270,23684.998278000035
3271,24770.826959000035
3272,26463.336966000024
3273,28658.128751999968
3274,30835.46181199998
3275,32741.861062000025
3276,34691.60638200002
3277,36541.29753299996
3278,38312.084327
3279,39562.824960000005
3280,39763.282230000004
3281,38559.463924999975
3282,36603.82141899999
3283,35323.06683299997
3284,33665.00185299993
3285,29947.875131999986
3286,25671.926027999973
3287,22467.499361000024
3288,20476.212126000013
3289,19210.105565000005
3290,18534.26083500003
3291,18549.272946000026
3292,20068.39260599998
3293,22923.649522999993
3294,24231.132456
3295,25691.719940000017
3296,27891.45852399998
3297,30494.596059999974
3298,32952.957738999976
3299,35212.254301
3300,37653.013583000014
3301,39705.05411000003
3302,41341.87380400008
3303,42435.61036000002
3304,42224.18068799999
3305,40629.595079000006
3306,38321.613711000035
3307,37141.086488000015
3308,35559.366721999984
3309,31652.60017599997
3310,27492.24863000001
3311,24305.144923000036
3312,22162.566463000017
3313,20823.625909000017
3314,19982.11803099999
3315,19894.250412999987
3316,21296.23304700001
3317,23991.80851200004
3318,25378.15090599995
3319,27118.607008999978
3320,29417.165191000007
3321,32039.613482000037
3322,34256.61346699996
3323,36283.51579999995
3324,38217.933579
3325,39931.11668
3326,41313.971873999915
3327,42108.34370299994
3328,41674.974501000004
3329,39684.083986000034
3330,37058.82221600005
3331,35493.82515800001
3332,34288.880707
3333,31294.587664000028
3334,28005.474396999976
3335,24990.489927999974
3336,22905.08954499998
3337,21447.490287000037
3338,20514.76233500003
3339,20019.411294000034
3340,20183.60969500003
3341,20631.701802999996
3342,21645.381302000016
3343,24108.357724999994
3344,27017.39594300001
3345,30026.482698000073
3346,32369.653581
3347,34240.25159799999
3348,35774.25539399998
3349,37355.903556999874
3350,38554.543451999976
3351,39400.91290099992
3352,39226.95541499999
3353,37996.68912799999
3354,35961.96288800003
3355,34720.18933699999
3356,33540.590797
3357,30850.90562599992
3358,27868.41618999998
3359,24814.991816999973
3360,22782.30952099993
3361,21283.03607499999
3362,20227.732212999996
3363,19440.62097300002
3364,19163.74085100001
3365,18992.230822999984
3366,19664.44460400001
3367,22378.084417
3368,25623.213031999956
3369,28588.92029299999
3370,31346.218227000063
3371,33750.70252000001
3372,35893.92224699998
3373,37576.10484100003
3374,38901.74753399996
3375,39773.235321000044
3376,39951.08084799999
3377,39268.22421399999
3378,37404.298542999946
3379,36537.55942
3380,35111.74169799999
3381,31513.364472999972
3382,27301.04745900003
3383,24059.054274999988
3384,21924.317280000017
3385,20620.460253000012
3386,19955.05831400001
3387,20089.660119999993
3388,21673.037845
3389,24390.091662000035
3390,25787.118758000033
3391,27577.028394999972
3392,29931.724916999956
3393,32835.606386000014
3394,35682.74051199996
3395,38240.18976500003
3396,40627.034817
3397,42433.11395000011
3398,43986.062584
3399,44828.19912499998
3400,44796.73323299993
3401,43438.79841599996
3402,41367.652226000064
3403,40053.32871300005
3404,38106.81260600004
3405,33879.90429299997
3406,29257.269952999974
3407,25711.030779000022
3408,23392.13851000001
3409,21882.964714
3410,20932.691063999962
3411,20807.549786000025
3412,22210.72574200006
3413,24821.12488300001
3414,26246.048679999963
3415,27854.593887000032
3416,30238.087285000016
3417,32997.687097999886
3418,35829.180330000025
3419,38766.727280999934
3420,41648.77549800001
3421,43984.200629999934
3422,45923.36919099995
3423,47042.120816999966
3424,46796.51989500002
3425,45251.919963000015
3426,43071.77634000002
3427,41581.44537700002
3428,39828.660226000124
3429,35601.39449200004
3430,30902.51294499995
3431,27426.20052100002
3432,25037.920778999985
3433,23512.95183300003
3434,22501.10032500002
3435,22447.676853999998
3436,24027.839570999946
3437,26717.59293499997
3438,27905.602432000058
3439,29537.608877000006
3440,31980.402912000085
3441,34692.129377000005
3442,37121.04938900004
3443,39454.651257000034
3444,41971.78173300011
3445,44170.52949600002
3446,45851.762455999975
3447,46988.800258000025
3448,46824.187708000056
3449,45137.654813000016
3450,42564.96408999994
3451,41171.20021200002
3452,39821.52974000002
3453,36138.12449699993
3454,31776.597486999985
3455,28574.552859000032
3456,26439.479745999975
3457,25019.401220999942
3458,24226.863055000023
3459,24253.448880999975
3460,25852.906887000012
3461,28536.179896999965
3462,29699.36059500002
3463,31195.616808000028
3464,33213.12657400004
3465,35782.24640100002
3466,38358.022120999995
3467,40689.62056200012
3468,43429.206682000025
3469,45567.09531900006
3470,47338.18953500003
3471,48452.100491999925
3472,48112.41204299995
3473,46299.03647300001
3474,43937.850484000075
3475,42844.260622
3476,41522.267014000005
3477,37952.525749999964
3478,33754.30669599998
3479,30383.288923999986
3480,28202.26081900007
3481,26668.000897000005
3482,25555.357233999974
3483,25453.13534699999
3484,26839.17364600001
3485,29373.74184599996
3486,30638.438496999996
3487,32426.015939000026
3488,34897.45949899995
3489,37886.231494999985
3490,40423.951105
3491,42911.765533
3492,45206.23744100005
3493,46780.12774300005
3494,48350.64962900002
3495,48870.02882300014
3496,48145.86301000004
3497,45804.347305999945
3498,43025.52475000004
3499,41715.913660000064
3500,40382.71342600002
3501,37377.483281
3502,33935.03289500008
3503,30839.82822700002
3504,28421.555161000048
3505,26570.261048000044
3506,25431.769335999976
3507,24936.924492
3508,24995.88169100004
3509,25060.224342999994
3510,25540.197829999983
3511,28257.675303999982
3512,31373.25518700004
3513,34515.87004099999
3514,37423.56487100005
3515,39510.159913
3516,41289.163329999974
3517,42675.47936899997
3518,43816.13920200001
3519,44302.939337000025
3520,44049.65375699999
3521,42477.23227600003
3522,40145.833524000016
3523,38668.95113599998
