,no battery,trivial,osc barB,osc best theta barB,trivial second,cmh,cmh trivial first,best theta hat B,best theta barB trivial first,best theta hat B trivialfirst,opt,fake opt
0,1808023438.14642,1683492721.743728,1753043929.2045045,1683363667.3385499,1781043703.2866392,1778046320.0290632,1804029628.78172,1683363667.3385499,1683363667.3385499,1683363667.3385499,1669957510.2166984,1680704314.202786
